ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-25 15:54:38,VR Auckland City,2026-09-26,Studio Apartment,105,USD,,Room Only,34
2026-09-25 15:54:38,VR Auckland City,2026-10-03,Studio Apartment,83,USD,,Room Only,77
2026-09-25 15:54:38,VR Auckland City,2026-10-06,Studio Apartment,69,USD,,Room Only,149
2026-09-25 15:54:38,VR Auckland City,2026-10-13,Studio Apartment,58,USD,,Room Only,135
2026-09-25 15:54:38,Shakespeare Hotel Auckland,2026-10-03,"Double Room, 1 Queen Bed",57,USD,,Room Only,23
2026-09-25 15:54:38,Shakespeare Hotel Auckland,2026-10-06,Double Room,56,USD,,Room Only,29
2026-09-25 15:54:38,Shakespeare Hotel Auckland,2026-10-13,Double Room,50,USD,,Room Only,37
2026-09-25 15:54:38,Auckland City Hotel,2026-10-03,Standard Twin Room,68,USD,,Room Only,250
2026-09-25 15:54:38,Auckland City Hotel,2026-10-06,Standard Twin Room,66,USD,,Room Only,718
2026-09-25 15:54:38,Auckland City Hotel,2026-10-13,Standard Queen Room,61,USD,,Room Only,642
2026-09-25 15:54:38,ibis budget Auckland Central,2026-09-26,Double Studio,65,USD,,Room Only,76
2026-09-25 15:54:38,ibis budget Auckland Central,2026-10-03,Double Studio,65,USD,,Room Only,467
2026-09-25 15:54:38,ibis budget Auckland Central,2026-10-06,Double Studio,51,USD,,Room Only,465
2026-09-25 15:54:38,ibis budget Auckland Central,2026-10-13,Double Studio,58,USD,,Room Only,430
2026-09-25 15:54:38,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 1 King Bed",85,USD,,Room Only,139
2026-09-25 15:54:38,Copthorne Hotel Auckland City,2026-10-03,Suite 1 King,83,USD,,Room Only,329
2026-09-25 15:54:38,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",61,USD,,Room Only,446
2026-09-25 15:54:38,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",56,USD,,Room Only,275
2026-09-25 15:54:38,Albion Hotel Auckland,2026-09-26,Standard Double Room,53,USD,,Room Only,59
2026-09-25 15:54:38,Albion Hotel Auckland,2026-10-03,Triple Studio,70,USD,,Room Only,131
2026-09-25 15:54:38,Albion Hotel Auckland,2026-10-06,Standard Double Room,47,USD,,Room Only,116
2026-09-25 15:54:38,Albion Hotel Auckland,2026-10-13,Standard Double Room,47,USD,,Room Only,141
2026-09-25 15:54:38,Ascotia Off Queen Auckland,2026-09-26,Queen Room,68,USD,,Room Only,146
2026-09-25 15:54:38,Ascotia Off Queen Auckland,2026-10-03,Queen Room,54,USD,,Room Only,225
2026-09-25 15:54:38,Ascotia Off Queen Auckland,2026-10-06,Twin Room,46,USD,,Room Only,248
2026-09-25 15:54:38,Ascotia Off Queen Auckland,2026-10-13,Queen Room,42,USD,,Room Only,329
2026-09-25 15:54:38,Abstract Hotel,2026-09-26,Accessible Studio,62,USD,,Room Only,131
2026-09-25 15:54:38,Abstract Hotel,2026-10-03,Cozy Studio,84,USD,,Room Only,160
2026-09-25 15:54:38,Abstract Hotel,2026-10-06,Cozy Studio,61,USD,,Room Only,168
2026-09-25 15:54:38,Abstract Hotel,2026-10-13,Cozy Studio,61,USD,,Room Only,156
2026-09-25 15:54:38,Edit Auckland Central,2026-09-26,Standard Studio King,75,USD,,Room Only,338
2026-09-25 15:54:38,Edit Auckland Central,2026-10-03,STUDIO Corporate King,79,USD,,Room Only,488
2026-09-25 15:54:38,Edit Auckland Central,2026-10-06,Standard Studio King,57,USD,,Room Only,736
2026-09-25 15:54:38,Edit Auckland Central,2026-10-13,STUDIO Corporate King,60,USD,,Room Only,561
