ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-24 16:52:00,VR Auckland City,2026-09-26,Studio Apartment,105,USD,,Room Only,29
2026-09-24 16:52:00,VR Auckland City,2026-10-03,Studio Apartment,83,USD,,Room Only,90
2026-09-24 16:52:00,VR Auckland City,2026-10-06,Studio Apartment,69,USD,,Room Only,113
2026-09-24 16:52:00,VR Auckland City,2026-10-13,Studio Apartment,58,USD,,Room Only,113
2026-09-24 16:52:00,Shakespeare Hotel Auckland,2026-10-03,"Double Room, 1 Queen Bed",58,USD,,Room Only,29
2026-09-24 16:52:00,Shakespeare Hotel Auckland,2026-10-06,Double Room,56,USD,,Room Only,24
2026-09-24 16:52:00,Shakespeare Hotel Auckland,2026-10-13,Double Room,50,USD,,Room Only,37
2026-09-24 16:52:00,Auckland City Hotel,2026-09-26,Two Bedroom Apartment With Queen And Single,152,USD,,Room Only,83
2026-09-24 16:52:00,Auckland City Hotel,2026-10-03,Standard Twin Room,62,USD,,Room Only,274
2026-09-24 16:52:00,Auckland City Hotel,2026-10-06,Standard Twin Room,66,USD,,Room Only,588
2026-09-24 16:52:00,Auckland City Hotel,2026-10-13,Standard Twin Room,61,USD,,Room Only,716
2026-09-24 16:52:00,ibis budget Auckland Central,2026-09-26,Double Studio,64,USD,,Room Only,169
2026-09-24 16:52:00,ibis budget Auckland Central,2026-10-03,Double Studio,65,USD,,Room Only,426
2026-09-24 16:52:00,ibis budget Auckland Central,2026-10-06,Double Studio,51,USD,,Room Only,444
2026-09-24 16:52:00,ibis budget Auckland Central,2026-10-13,Double Studio,58,USD,,Room Only,464
2026-09-24 16:52:00,The Quadrant Hotel & Suites Auckland,2026-09-26,Classic One Bedroom Apartment,132,USD,,Room Only,47
2026-09-24 16:52:00,The Quadrant Hotel & Suites Auckland,2026-10-03,Classic One Bedroom Apartment,82,USD,,Room Only,86
2026-09-24 16:52:00,The Quadrant Hotel & Suites Auckland,2026-10-06,Deluxe Queen Studio,62,USD,,Room Only,239
2026-09-24 16:52:00,The Quadrant Hotel & Suites Auckland,2026-10-13,Deluxe Queen Studio,55,USD,,Room Only,281
2026-09-24 16:52:00,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 1 King Bed",81,USD,,Room Only,115
2026-09-24 16:52:00,Copthorne Hotel Auckland City,2026-10-03,Suite 1 King,83,USD,,Room Only,351
2026-09-24 16:52:00,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",62,USD,,Room Only,472
2026-09-24 16:52:00,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",56,USD,,Room Only,260
2026-09-24 16:52:00,Albion Hotel Auckland,2026-09-26,Standard Double Room,60,USD,,Room Only,48
2026-09-24 16:52:00,Albion Hotel Auckland,2026-10-03,Triple Studio,70,USD,,Room Only,118
2026-09-24 16:52:00,Albion Hotel Auckland,2026-10-06,Standard Double Room,47,USD,,Room Only,145
2026-09-24 16:52:00,Albion Hotel Auckland,2026-10-13,Standard Double Room,47,USD,,Room Only,108
2026-09-24 16:52:00,Ascotia Off Queen Auckland,2026-09-26,Queen Room,70,USD,,Room Only,136
2026-09-24 16:52:00,Ascotia Off Queen Auckland,2026-10-03,Standard King Room,67,USD,,Room Only,160
2026-09-24 16:52:00,Ascotia Off Queen Auckland,2026-10-06,Standard King Room,46,USD,,Room Only,240
2026-09-24 16:52:00,Ascotia Off Queen Auckland,2026-10-13,Queen Room,59,USD,,Room Only,326
2026-09-24 16:52:00,Abstract Hotel,2026-09-26,Accessible Studio,71,USD,,Room Only,156
2026-09-24 16:52:00,Abstract Hotel,2026-10-03,Cozy Studio,84,USD,,Room Only,144
2026-09-24 16:52:00,Abstract Hotel,2026-10-06,Cozy Studio,61,USD,,Room Only,161
2026-09-24 16:52:00,Abstract Hotel,2026-10-13,Cozy Studio,61,USD,,Room Only,181
2026-09-24 16:52:00,Edit Auckland Central,2026-09-26,STUDIO Snug,72,USD,,Room Only,409
2026-09-24 16:52:00,Edit Auckland Central,2026-10-03,STUDIO Snug,72,USD,,Room Only,590
2026-09-24 16:52:00,Edit Auckland Central,2026-10-06,STUDIO Snug,53,USD,,Room Only,662
2026-09-24 16:52:00,Edit Auckland Central,2026-10-13,STUDIO Snug,53,USD,,Room Only,503
