ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-24 09:07:00,VR Queen Street Auckland,2026-09-26,1 King Bed,289,USD,,Room Only,452
2026-09-24 09:07:00,VR Queen Street Auckland,2026-10-03,1 King Bed with Balcony,273,USD,,Room Only,448
2026-09-24 09:07:00,VR Queen Street Auckland,2026-10-06,"Room, 1 King Bed, Marina View",513,USD,,Room Only,226
2026-09-24 09:07:00,VR Queen Street Auckland,2026-10-13,Twin Room,308,USD,,Room Only,516
2026-09-24 09:07:00,VR Auckland City,2026-09-26,Studio Apartment,105,USD,,Room Only,36
2026-09-24 09:07:00,VR Auckland City,2026-10-03,Studio Apartment,83,USD,,Room Only,79
2026-09-24 09:07:00,VR Auckland City,2026-10-06,Studio Apartment,69,USD,,Room Only,123
2026-09-24 09:07:00,VR Auckland City,2026-10-13,Studio Apartment,58,USD,,Room Only,127
2026-09-24 09:07:00,Shakespeare Hotel Auckland,2026-09-26,Triple Room,302,USD,,Room Only,327
2026-09-24 09:07:00,Shakespeare Hotel Auckland,2026-10-03,Triple Room,288,USD,,Room Only,483
2026-09-24 09:07:00,Shakespeare Hotel Auckland,2026-10-06,Triple Room,197,USD,,Room Only,471
2026-09-24 09:07:00,Shakespeare Hotel Auckland,2026-10-13,Triple Room,180,USD,,Room Only,705
2026-09-24 09:07:00,Auckland City Hotel,2026-09-26,Standard Double or Twin Room,70,USD,,Room Only,131
2026-09-24 09:07:00,Auckland City Hotel,2026-10-03,Standard Twin Room,62,USD,,Room Only,315
2026-09-24 09:07:00,Auckland City Hotel,2026-10-06,Standard Twin Room,66,USD,,Room Only,692
2026-09-24 09:07:00,Auckland City Hotel,2026-10-13,Standard Twin Room,61,USD,,Room Only,604
2026-09-24 09:07:00,ibis budget Auckland Central,2026-09-26,Double Studio,64,USD,,Room Only,155
2026-09-24 09:07:00,ibis budget Auckland Central,2026-10-03,Double Studio,66,USD,,Room Only,479
2026-09-24 09:07:00,ibis budget Auckland Central,2026-10-06,Double Studio,51,USD,,Room Only,448
2026-09-24 09:07:00,ibis budget Auckland Central,2026-10-13,Double Studio,58,USD,,Room Only,476
2026-09-24 09:07:00,The Quadrant Hotel & Suites Auckland,2026-09-26,Classic One Bedroom Apartment,101,USD,,Room Only,64
2026-09-24 09:07:00,The Quadrant Hotel & Suites Auckland,2026-10-03,Classic One Bedroom Apartment,82,USD,,Room Only,78
2026-09-24 09:07:00,The Quadrant Hotel & Suites Auckland,2026-10-06,Deluxe Queen Studio,62,USD,,Room Only,238
2026-09-24 09:07:00,The Quadrant Hotel & Suites Auckland,2026-10-13,Deluxe Queen Studio,55,USD,,Room Only,288
2026-09-24 09:07:00,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 2 Double Beds",81,USD,,Room Only,209
2026-09-24 09:07:00,Copthorne Hotel Auckland City,2026-10-03,"Superior Room, 1 King Bed",83,USD,,Room Only,465
2026-09-24 09:07:00,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",61,USD,,Room Only,388
2026-09-24 09:07:00,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",57,USD,,Room Only,300
2026-09-24 09:07:00,Albion Hotel Auckland,2026-09-26,Standard Double Room,60,USD,,Room Only,48
2026-09-24 09:07:00,Albion Hotel Auckland,2026-10-03,Triple Studio,70,USD,,Room Only,143
2026-09-24 09:07:00,Albion Hotel Auckland,2026-10-06,Standard Double Room,47,USD,,Room Only,109
2026-09-24 09:07:00,Albion Hotel Auckland,2026-10-13,Standard Double Room,47,USD,,Room Only,131
2026-09-24 09:07:00,Ascotia Off Queen Auckland,2026-09-26,Queen Room,69,USD,,Room Only,192
2026-09-24 09:07:00,Ascotia Off Queen Auckland,2026-10-03,Standard King Room,67,USD,,Room Only,176
2026-09-24 09:07:00,Ascotia Off Queen Auckland,2026-10-06,Standard King Room,46,USD,,Room Only,179
2026-09-24 09:07:00,Ascotia Off Queen Auckland,2026-10-13,Queen Room,59,USD,,Room Only,228
2026-09-24 09:07:00,Abstract Hotel,2026-09-26,Accessible Studio,71,USD,,Room Only,147
2026-09-24 09:07:00,Abstract Hotel,2026-10-03,Cozy Studio,84,USD,,Room Only,163
2026-09-24 09:07:00,Abstract Hotel,2026-10-06,Cozy Studio,61,USD,,Room Only,160
2026-09-24 09:07:00,Abstract Hotel,2026-10-13,Cozy Studio,61,USD,,Room Only,159
2026-09-24 09:07:00,Edit Auckland Central,2026-09-26,STUDIO Snug,72,USD,,Room Only,428
2026-09-24 09:07:00,Edit Auckland Central,2026-10-03,STUDIO Snug,72,USD,,Room Only,552
2026-09-24 09:07:00,Edit Auckland Central,2026-10-06,STUDIO Snug,53,USD,,Room Only,761
2026-09-24 09:07:00,Edit Auckland Central,2026-10-13,Double Room King Bed,65,USD,,Room Only,444
