ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-25 23:37:00,VR Auckland City,2026-09-26,Studio Apartment,87,USD,,Room Only,23
2026-09-25 23:37:00,VR Auckland City,2026-10-03,Studio Apartment,94,USD,,Room Only,63
2026-09-25 23:37:00,VR Auckland City,2026-10-06,Studio Apartment,69,USD,,Room Only,143
2026-09-25 23:37:00,VR Auckland City,2026-10-13,Studio Apartment,58,USD,,Room Only,149
2026-09-25 23:37:00,Shakespeare Hotel Auckland,2026-10-03,"Double Room, 1 Queen Bed",57,USD,,Room Only,28
2026-09-25 23:37:00,Shakespeare Hotel Auckland,2026-10-06,Double Room,56,USD,,Room Only,27
2026-09-25 23:37:00,Shakespeare Hotel Auckland,2026-10-13,Double Room,50,USD,,Room Only,37
2026-09-25 23:37:00,Auckland City Hotel,2026-10-03,Standard Twin Room,68,USD,,Room Only,258
2026-09-25 23:37:00,Auckland City Hotel,2026-10-06,Standard Twin Room,66,USD,,Room Only,770
2026-09-25 23:37:00,Auckland City Hotel,2026-10-13,Standard Queen Room,61,USD,,Room Only,600
2026-09-25 23:37:00,ibis budget Auckland Central,2026-10-03,Double Studio,65,USD,,Room Only,454
2026-09-25 23:37:00,ibis budget Auckland Central,2026-10-06,Double Studio,51,USD,,Room Only,486
2026-09-25 23:37:00,ibis budget Auckland Central,2026-10-13,Double Studio,58,USD,,Room Only,442
2026-09-25 23:37:00,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 1 King Bed",85,USD,,Room Only,116
2026-09-25 23:37:00,Copthorne Hotel Auckland City,2026-10-03,Suite 1 King,83,USD,,Room Only,365
2026-09-25 23:37:00,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",61,USD,,Room Only,480
2026-09-25 23:37:00,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",56,USD,,Room Only,306
2026-09-25 23:37:00,Albion Hotel Auckland,2026-09-26,Standard Double Room,60,USD,,Room Only,54
2026-09-25 23:37:00,Albion Hotel Auckland,2026-10-03,Triple Studio,70,USD,,Room Only,149
2026-09-25 23:37:00,Albion Hotel Auckland,2026-10-06,Standard Double Room,47,USD,,Room Only,121
2026-09-25 23:37:00,Albion Hotel Auckland,2026-10-13,Standard Double Room,47,USD,,Room Only,144
2026-09-25 23:37:00,Ascotia Off Queen Auckland,2026-09-26,Standard King Room,72,USD,,Room Only,70
2026-09-25 23:37:00,Ascotia Off Queen Auckland,2026-10-03,Queen Room,54,USD,,Room Only,254
2026-09-25 23:37:00,Ascotia Off Queen Auckland,2026-10-06,Standard King Room,46,USD,,Room Only,260
2026-09-25 23:37:00,Ascotia Off Queen Auckland,2026-10-13,Queen Room,42,USD,,Room Only,329
2026-09-25 23:37:00,Abstract Hotel,2026-09-26,Cozy Studio,68,USD,,Room Only,104
2026-09-25 23:37:00,Abstract Hotel,2026-10-03,Cozy Studio,84,USD,,Room Only,179
2026-09-25 23:37:00,Abstract Hotel,2026-10-06,Cozy Studio,61,USD,,Room Only,178
2026-09-25 23:37:00,Abstract Hotel,2026-10-13,Cozy Studio,61,USD,,Room Only,172
2026-09-25 23:37:00,Edit Auckland Central,2026-09-26,Standard Studio King,75,USD,,Room Only,295
2026-09-25 23:37:00,Edit Auckland Central,2026-10-03,STUDIO Corporate King,79,USD,,Room Only,466
2026-09-25 23:37:00,Edit Auckland Central,2026-10-06,Standard Studio King,57,USD,,Room Only,547
2026-09-25 23:37:00,Edit Auckland Central,2026-10-13,STUDIO Corporate King,60,USD,,Room Only,492
