ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-19 07:52:01,VR Queen Street Auckland,2026-09-26,Standard King Room,74,USD,False,Room Only,40
2026-09-19 07:52:01,VR Queen Street Auckland,2026-10-03,Compact Single Room,68,USD,False,Room Only,48
2026-09-19 07:52:01,VR Queen Street Auckland,2026-10-06,Compact Single Room,44,USD,False,Room Only,68
2026-09-19 07:52:01,VR Queen Street Auckland,2026-10-13,Compact Single Room,48,USD,False,Room Only,69
2026-09-19 07:52:01,VR Auckland City,2026-09-26,Studio Apartment,102,USD,False,Room Only,34
2026-09-19 07:52:01,VR Auckland City,2026-10-03,Studio Apartment,79,USD,False,Room Only,26
2026-09-19 07:52:01,VR Auckland City,2026-10-06,Studio Apartment,70,USD,False,Room Only,31
2026-09-19 07:52:01,VR Auckland City,2026-10-13,Studio Apartment,58,USD,False,Room Only,31
2026-09-19 07:52:01,Shakespeare Hotel Auckland,2026-09-26,Standard Double Room,231,USD,False,Room Only,81
2026-09-19 07:52:01,Shakespeare Hotel Auckland,2026-10-03,Triple Room,294,USD,False,Room Only,51
2026-09-19 07:52:01,Shakespeare Hotel Auckland,2026-10-06,Superior Twin Room,151,USD,False,Room Only,75
2026-09-19 07:52:01,Shakespeare Hotel Auckland,2026-10-13,Twin Room,144,USD,False,Room Only,109
2026-09-19 07:52:01,Auckland City Hotel,2026-09-26,Standard Twin Room,65,USD,False,Room Only,63
2026-09-19 07:52:01,Auckland City Hotel,2026-10-03,Standard Queen Room,68,USD,False,Room Only,50
2026-09-19 07:52:01,Auckland City Hotel,2026-10-06,Standard Queen Room,68,USD,False,Room Only,108
2026-09-19 07:52:01,Auckland City Hotel,2026-10-13,Standard Twin Room,64,USD,False,Room Only,115
2026-09-19 07:52:01,ibis budget Auckland Central,2026-09-26,Double Studio,60,USD,False,Room Only,22
2026-09-19 07:52:01,ibis budget Auckland Central,2026-10-03,Double Studio,62,USD,False,Room Only,34
2026-09-19 07:52:01,ibis budget Auckland Central,2026-10-06,Double Studio,49,USD,False,Room Only,34
2026-09-19 07:52:01,ibis budget Auckland Central,2026-10-13,Twin Studio,58,USD,False,Room Only,28
2026-09-19 07:52:01,The Quadrant Hotel & Suites Auckland,2026-09-26,Deluxe Queen Studio,82,USD,False,Room Only,38
2026-09-19 07:52:01,The Quadrant Hotel & Suites Auckland,2026-10-03,Deluxe Queen Studio,81,USD,False,Bed and Breakfast,26
2026-09-19 07:52:01,The Quadrant Hotel & Suites Auckland,2026-10-06,Classic One Bedroom Apartment,61,USD,False,Room Only,38
2026-09-19 07:52:01,The Quadrant Hotel & Suites Auckland,2026-10-13,Classic One Bedroom Apartment,56,USD,False,Room Only,46
2026-09-19 07:52:01,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 1 King Bed",98,USD,True,Room Only,16
2026-09-19 07:52:01,Copthorne Hotel Auckland City,2026-10-03,"Superior Room, 1 King Bed",88,USD,False,Room Only,59
2026-09-19 07:52:01,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",61,USD,False,Room Only,64
2026-09-19 07:52:01,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",65,USD,False,Room Only,44
2026-09-19 07:52:01,Albion Hotel Auckland,2026-10-03,Petite Room,118,USD,False,Room Only,49
2026-09-19 07:52:01,Albion Hotel Auckland,2026-10-06,Petite Room,83,USD,False,Room Only,43
2026-09-19 07:52:01,Albion Hotel Auckland,2026-10-13,Petite Room,94,USD,True,Room Only,46
2026-09-19 07:52:01,Ascotia Off Queen Auckland,2026-09-26,Standard King Room,80,USD,True,Room Only,32
2026-09-19 07:52:01,Ascotia Off Queen Auckland,2026-10-03,Queen Room,54,USD,True,Room Only,41
2026-09-19 07:52:01,Ascotia Off Queen Auckland,2026-10-06,Queen Room,50,USD,True,Room Only,60
2026-09-19 07:52:01,Ascotia Off Queen Auckland,2026-10-13,Queen Room,54,USD,True,Room Only,68
2026-09-19 07:52:01,Abstract Hotel,2026-09-26,Accessible Studio,72,USD,False,Room Only,83
2026-09-19 07:52:01,Abstract Hotel,2026-10-03,Cozy Studio,85,USD,False,Room Only,87
2026-09-19 07:52:01,Abstract Hotel,2026-10-06,Little Lux Studio,63,USD,False,Room Only,91
2026-09-19 07:52:01,Abstract Hotel,2026-10-13,Cozy Studio,62,USD,False,Room Only,80
2026-09-19 07:52:01,Edit Auckland Central,2026-09-26,STUDIO Snug,75,USD,False,Room Only,108
2026-09-19 07:52:01,Edit Auckland Central,2026-10-03,STUDIO Snug,59,USD,False,Room Only,108
2026-09-19 07:52:01,Edit Auckland Central,2026-10-06,STUDIO Snug,55,USD,False,Room Only,108
2026-09-19 07:52:01,Edit Auckland Central,2026-10-13,STUDIO Snug,55,USD,False,Room Only,101
